pwsId,longitude,latitude,countryCode,country,locId,address,city
INIAME1,2.113,13.504,NE,Niger,NEXX5374:1:NE,"Niamey-Bas, Niamey, Niamey, Niger",Niamey
INIAME1,2.183,13.524,NE,Niger,NEXX5378:1:NE,"Niamey 2000, Niamey, Niamey, Niger",Niamey
I06NICE25,7.268,43.701,FR,France,FRXX0073:1:FR,"Nice, Alpes-Maritimes, France",Nice
KCANICE10,-122.848,39.123,US,United States,USCA0767:1:US,"Nice, California, United States",Nice
INICOSIA3,33.369,35.176,CY,Cyprus,CYXX0005:1:CY,"Nicosia, Nicosia, Cyprus",Nicosia
INICOS1,14.397,37.747,IT,Italy,ITSI1453:1:IT,"Nicosia, Enna, Italy",Nicosia
INIJME92,5.864,51.847,NL,Netherlands,NLXX0353:1:NL,"Nijmegen, Gelderland, Netherlands",Nijmegen
INIJME92,5.864,51.847,NL,Netherlands,NLXX0353:1:NL,"Nijmegen-Centrum, Nijmegen, Gelderland, Netherlands",Nijmegen
INIJME70,5.832,51.846,NL,Netherlands,NLXX3065:1:NL,"Nijmegen-Nieuw, Nijmegen, Gelderland, Netherlands",Nijmegen
INIORT48,-0.465,46.324,FR,France,FRXX0166:1:FR,"Niort, Deux-Sèvres, France",Niort
KVANORFO478,-76.26,36.897,US,United States,USVA0557:1:US,"Norfolk, Virginia, United States",Norfolk
KNENORFO93,-97.417,42.028,US,United States,USNE0349:1:US,"Norfolk, Nebraska, United States",Norfolk
KMANORFO14,-71.325,42.12,US,United States,USMA0281:1:US,"Norfolk, Massachusetts, United States",Norfolk
KNYNORFO3,-74.991,44.802,US,United States,USNY1017:1:US,"Norfolk, New York, United States",Norfolk
KCTNORFO10,-73.202,41.994,US,United States,USCT0142:1:US,"Norfolk, Connecticut, United States",Norfolk
KILNORMA37,-88.984,40.509,US,United States,USIL0861:1:US,"Normal, Illinois, United States",Normal
KOKNORMA254,-97.439,35.223,US,United States,USOK0388:1:US,"Norman, Oklahoma, United States",Norman
KNVNORTH81,-115.122,36.201,US,United States,USNV0068:1:US,"North Las Vegas, Nevada, United States",North Las Vegas
KFLNORTH113,-82.236,27.044,US,United States,USFL0351:1:US,"North Port, Florida, United States",North Port
KFLNORTH76,-82.188,27.058,US,United States,USFL0335:1:US,"North Port Gardens, North Port, Florida, United States",North Port
KFLNORTH292,-82.216,27.113,US,United States,USFL0351:1:US,"North Port Estates, North Port, Florida, United States",North Port
KFLNORTH113,-82.239,27.055,US,United States,USFL0351:1:US,"North Port Palms, North Port, Florida, United States",North Port
KNJNORTH156,-74.799,39.001,US,United States,USNJ0624:1:US,"North Wildwood, New Jersey, United States",North Wildwood
KCANORWA7,-118.085,33.909,US,United States,USCA0782:1:US,"Norwalk, California, United States",Norwalk
KCTNORWA620,-73.408,41.118,US,United States,USCT0154:1:US,"Norwalk, Connecticut, United States",Norwalk
KOHNORWA19,-82.616,41.242,US,United States,USOH0715:1:US,"Norwalk, Ohio, United States",Norwalk
KIANORWA33,-93.679,41.476,US,United States,USIA0632:1:US,"Norwalk, Iowa, United States",Norwalk
KWINORWA10,-90.622,43.831,US,United States,USWI0504:1:US,"Norwalk, Wisconsin, United States",Norwalk
KCANORWA7,-118.077,33.886,US,United States,USCA0046:1:US,"Norwalk South of Alondra, Norwalk, California, United States",Norwalk
KCTNORWA28,-73.429,41.113,US,United States,USCT0154:1:US,"Norwalk Center, Norwalk, Connecticut, United States",Norwalk
INORWICH60,1.292,52.629,GB,United Kingdom,GBXX0103:1:GB,"Norwich, Norfolk, England, United Kingdom",Norwich
KCTNORWI38,-72.076,41.524,US,United States,USCT0155:1:US,"Norwich, Connecticut, United States",Norwich
KNYNORWI4,-75.524,42.531,US,United States,USNY1044:1:US,"Norwich, New York, United States",Norwich
INORWICH58,-80.598,42.988,CA,Canada,CAXX1911:1:CA,"Norwich, Ontario, Canada",Norwich
KOHCHAND2,-81.792,39.985,US,United States,USOH0716:1:US,"Norwich, Ohio, United States",Norwich
KVTNORWI15,-72.308,43.714,US,United States,USVT0175:1:US,"Norwich, Vermont, United States",Norwich
KNDSURRE6,-100.989,48.246,US,United States,USND0266:1:US,"Norwich, North Dakota, United States",Norwich
KKSNORWI5,-97.849,37.457,US,United States,USKS0428:1:US,"Norwich, Kansas, United States",Norwich
INOTTI186,-1.15,52.953,GB,United Kingdom,GBXX0104:1:GB,"Nottingham, Nottingham, England, United Kingdom",Nottingham
KMDPARKV49,-76.51,39.377,US,United States,USMD0605:1:US,"Nottingham, Maryland, United States",Nottingham
KPANOTTI11,-76.019,39.748,US,United States,USPA1208:1:US,"Nottingham, Pennsylvania, United States",Nottingham
KNHNOTTI61,-71.1,43.115,US,United States,USNH0179:1:US,"Nottingham, New Hampshire, United States",Nottingham
INOVAR19,8.62,45.446,IT,Italy,ITXX0053:1:IT,"Novara, Novara, Italy",Novara
ICOSAM3,-96.109,18.199,MX,Mexico,MXVZ1699:1:MX,"Novara, Veracruz, Mexico",Novara
INOVIG4,13.565,45.317,HR,Croatia,HRXX2006:1:HR,"Novigrad, Istria, Croatia",Novigrad
ISTARIGR3,15.548,44.182,HR,Croatia,HRXX9199:1:HR,"Novigrad, Zadar, Croatia",Novigrad
INUORO9,9.33,40.321,IT,Italy,ITSR1330:1:IT,"Nuoro, Nuoro, Italy",Nuoro
INUUK18,-51.739,64.176,GL,Greenland,GLXX0003:1:GL,"Nuuk, Sermersooq, Greenland",Nuuk
INYON61,6.24,46.382,CH,Switzerland,CHXX0517:1:CH,"Nyon, Vaud, Switzerland",Nyon
IDEDOUGO2,-2.942,12.696,BF,Burkina Faso,BFXX4352:1:BF,"Nyon, Nayala, Burkina Faso",Nyon
KCAOAKLA175,-122.271,37.804,US,United States,USCA0791:1:US,"Oakland, California, United States",Oakland
KMDOAKLA34,-79.406,39.41,US,United States,USMD0294:1:US,"Oakland, Maryland, United States",Oakland
KNJOAKLA33,-74.243,41.022,US,United States,USNJ0372:1:US,"Oakland, New Jersey, United States",Oakland
KOROAKLA2,-123.298,43.422,US,United States,USOR0253:1:US,"Oakland, Oregon, United States",Oakland
KTNOAKLA4,-89.515,35.229,US,United States,USTN0373:1:US,"Oakland, Tennessee, United States",Oakland
KMSOAKLA3,-89.916,34.056,US,United States,USMS0269:1:US,"Oakland, Mississippi, United States",Oakland
KMIOAKLA18,-83.175,42.775,US,United States,USMI0913:1:US,"Oakland, Michigan, United States",Oakland
IONOAKVI4,-79.667,43.447,CA,Canada,CAXX0333:1:CA,"Oakville, Ontario, Canada",Oakville
KWAOAKVI7,-123.233,46.841,US,United States,USWA0311:1:US,"Oakville, Washington, United States",Oakville
KIAMEDIA13,-91.045,41.1,US,United States,USIA0636:1:US,"Oakville, Iowa, United States",Oakville
IPORTA6,-97.998,49.931,CA,Canada,CAXX8545:1:CA,"Oakville, Manitoba, Canada",Oakville
KTXTHREE9,-98.104,28.451,US,United States,USTX0979:1:US,"Oakville, Texas, United States",Oakville
IOBERH60,6.851,51.47,DE,Germany,DEXX9570:1:DE,"Oberhausen, North Rhine-Westphalia, Germany",Oberhausen
IRHEINLA90,8.057,49.098,DE,Germany,DERH0075:1:DE,"Oberhausen, Rhineland-Palatinate, Germany",Oberhausen
KFLOCALA440,-82.14,29.187,US,United States,USFL0355:1:US,"Ocala, Florida, United States",Ocala
KFLOCALA415,-82.31,29.202,US,United States,USFL0355:1:US,"Ocala Estates, Florida, United States",Ocala
KFLOCALA59,-82.243,29.172,US,United States,USFL0355:1:US,"Ocala Thoroughbred Acres, Florida, United States",Ocala
KFLOCALA177,-82.214,29.193,US,United States,USFL0355:1:US,"Ocala Ridge, Ocala, Florida, United States",Ocala
KFLOCALA210,-82.193,29.069,US,United States,USFL0033:1:US,"Ocala Waterway, Ocala, Florida, United States",Ocala
KFLOCALA86,-82.144,29.256,US,United States,USFL0009:1:US,"Ocala Highlands Estates, Ocala, Florida, United States",Ocala
KFLOCALA314,-82.221,29.253,US,United States,USFL0355:1:US,"Ocala Park Ranch, Ocala, Florida, United States",Ocala
KMDOCEAN31,-75.085,38.335,US,United States,USMD0295:1:US,"Ocean City, Maryland, United States",Ocean City
KNJOCEAN84,-74.575,39.278,US,United States,USNJ0374:1:US,"Ocean City, New Jersey, United States",Ocean City
KWAOCEAN134,-124.166,47.071,US,United States,USWA0093:1:US,"Ocean City, Washington, United States",Ocean City
KMDOCEAN38,-75.107,38.332,US,United States,USMD0624:1:US,"West Ocean City, Maryland, United States",Ocean City
KNJOCEAN61,-74.566,39.279,US,United States,USNJ0374:1:US,"Downtown Ocean City, Ocean City, New Jersey, United States",Ocean City
IOCEAN83,144.515,-38.265,AU,Australia,AUXX6626:1:AU,"Ocean Grove, Victoria, Australia",Ocean Grove
KNJOCEAN41,-74.007,40.212,US,United States,USNJ0376:1:US,"Ocean Grove, New Jersey, United States",Ocean Grove
KCAOCEAN468,-117.379,33.196,US,United States,USCA0797:1:US,"Oceanside, California, United States",Oceanside
KNYOCEAN27,-73.64,40.639,US,United States,USNY1055:1:US,"Oceanside, New York, United States",Oceanside
KORTILLA125,-123.969,45.458,US,United States,USOR0256:1:US,"Oceanside, Oregon, United States",Oceanside
KCAOCEAN337,-117.356,33.177,US,United States,USCA0182:1:US,"South Oceanside, Oceanside, California, United States",Oceanside
ISAINTAN108,-77.106,18.402,JM,Jamaica,JMXX1273:1:JM,"Ocho Rios, Saint Ann, Jamaica",Ocho Rios
IODENS3,10.385,55.4,DK,Denmark,DKXX0024:1:DK,"Odense, Southern Denmark, Denmark",Odense
KTXODESS30,-102.368,31.846,US,United States,USTX0984:1:US,"Odessa, Texas, United States",Odessa
KFLODESS60,-82.576,28.19,US,United States,USFL0359:1:US,"Odessa, Florida, United States",Odessa
KMOODESS18,-93.954,39.0,US,United States,USMO0654:1:US,"Odessa, Missouri, United States",Odessa
KNYODESS2,-76.789,42.337,US,United States,USNY1056:1:US,"Odessa, New York, United States",Odessa
KDEMIDDL26,-75.661,39.457,US,United States,USDE0045:1:US,"Odessa, Delaware, United States",Odessa
ILOYAL1,-76.723,44.277,CA,Canada,CAON4658:1:CA,"Odessa, Ontario, Canada",Odessa
KMNBELLI1,-96.329,45.26,US,United States,USMN0560:1:US,"Odessa, Minnesota, United States",Odessa
KWAODESS1,-118.691,47.333,US,United States,USWA0314:1:US,"Odessa, Washington, United States",Odessa
KNEELMCR11,-99.257,40.702,US,United States,USNE0359:1:US,"Odessa, Nebraska, United States",Odessa
IFRANC36,-103.786,50.283,CA,Canada,CAXX2747:1:CA,"Odessa, Saskatchewan, Canada",Odessa
KUTOGDEN226,-111.974,41.223,US,United States,USUT0187:1:US,"Ogden, Utah, United States",Ogden
KIAOGDEN6,-94.031,42.039,US,United States,USIA0640:1:US,"Ogden, Iowa, United States",Ogden
KILOGDEN6,-87.956,40.114,US,United States,USIL0882:1:US,"Ogden, Illinois, United States",Ogden
KKSMANHA129,-96.706,39.111,US,United States,USKS0433:1:US,"Ogden, Kansas, United States",Ogden
KTXTEXAR15,-94.043,33.583,US,United States,USAR0417:1:US,"Ogden, Arkansas, United States",Ogden
KVTNEWPO18,-72.216,45.026,CA,Canada,CAQC0582:1:CA,"Ogden, Quebec, Canada",Ogden
IOIA1,-8.875,42.001,ES,Spain,ESPO0412:1:ES,"Oia, Pontevedra, Spain",Oia
KOKOKLAH532,-97.517,35.473,US,United States,USOK0400:1:US,"Oklahoma City, Oklahoma, United States",Oklahoma City
KOKOKLAH223,-97.525,35.537,US,United States,USOK0646:1:US,"North Oklahoma City Addition, Oklahoma City, Oklahoma, United States",Oklahoma City
IOLBIA32,9.503,40.923,IT,Italy,ITSR1720:1:IT,"Olbia, Sassari, Italy",Olbia
IOLDEN19,8.216,53.137,DE,Germany,DEWE0491:1:DE,"Oldenburg, Lower Saxony, Germany",Oldenburg
KINBATES6,-85.204,39.34,US,United States,USIN0498:1:US,"Oldenburg, Indiana, United States",Oldenburg
IOLOMOUC76,17.251,49.594,CZ,Czech Republic,CZOL0569:1:CZ,"Olomouc, Olomouc, Czech Republic",Olomouc
KWAOLYMP472,-122.895,47.045,US,United States,USWA0318:1:US,"Olympia, Washington, United States",Olympia
KKYOWING4,-83.696,38.098,US,United States,USKY1208:1:US,"Olympia, Kentucky, United States",Olympia
KNEOMAHA420,-95.938,41.259,US,United States,USNE0363:1:US,"Omaha, Nebraska, United States",Omaha
KTXOMAHA13,-94.744,33.181,US,United States,USTX0995:1:US,"Omaha, Texas, United States",Omaha
KAROMAHA5,-93.189,36.452,US,United States,USAR0422:1:US,"Omaha, Arkansas, United States",Omaha
KALPITTS1,-85.013,32.146,US,United States,USGA0427:1:US,"Omaha, Georgia, United States",Omaha
KILOMAHA3,-88.303,37.89,US,United States,USIL0891:1:US,"Omaha, Illinois, United States",Omaha
IOMOA15,-88.038,15.774,HN,Honduras,HNXX3049:1:HN,"Omoa, Cortés, Honduras",Omoa
IOPATIJA4,14.303,45.333,HR,Croatia,HRXX4820:1:HR,"Opatija, Primorje-Gorski Kotar, Croatia",Opatija
KALORANG64,-87.571,30.292,US,United States,USAL0415:1:US,"Orange Beach, Alabama, United States",Orange Beach
KUTOREM87,-111.695,40.297,US,United States,USUT0191:1:US,"Orem, Utah, United States",Orem
KUTOREM70,-111.706,40.293,US,United States,USUT0191:1:US,"Orem Park, Orem, Utah, United States",Orem
KUTOREM83,-111.696,40.316,US,United States,USUT0191:1:US,"Orem North, Orem, Utah, United States",Orem
INNGETA2,33.04,2.321,UG,Uganda,UGXX2961:1:UG,"Orem, Lira, Uganda",Orem
IORIST8,8.592,39.906,IT,Italy,ITSR1315:1:IT,"Oristano, Oristano, Italy",Oristano
KFLORLAN1011,-81.379,28.542,US,United States,USFL0372:1:US,"Orlando, Florida, United States",Orlando
KOKORLAN1,-97.378,36.149,US,United States,USOK0408:1:US,"Orlando, Oklahoma, United States",Orlando
KWVWALKE17,-80.594,38.871,US,United States,USWV0562:1:US,"Orlando, West Virginia, United States",Orlando
KKYMOUNT100,-84.268,37.373,US,United States,USKY1211:1:US,"Orlando, Kentucky, United States",Orlando
IORLAN30,1.909,47.903,FR,France,FRXX0074:1:FR,"Orléans, Loiret, France",Orléans
IOSHAW19,-78.864,43.898,CA,Canada,CAXX0342:1:CA,"Oshawa, Ontario, Canada",Oshawa
KWIOSHKO102,-88.541,44.021,US,United States,USWI0524:1:US,"Oshkosh, Wisconsin, United States",Oshkosh
KNEOSHKO4,-102.344,41.405,US,United States,USNE0372:1:US,"Oshkosh, Nebraska, United States",Oshkosh
KMNOSLO2,-97.131,48.195,US,United States,USMN0574:1:US,"Oslo, Minnesota, United States",Oslo
IOSNAB22,8.048,52.272,DE,Germany,DEXX0104:1:DE,"Osnabrück, Lower Saxony, Germany",Osnabrück
IOSTRA135,18.282,49.835,CZ,Czech Republic,CZXX0009:1:CZ,"Ostrava, Moravian-Silesian, Czech Republic",Ostrava
IOTTAW42,-75.69,45.421,CA,Canada,CAXX0343:1:CA,"Ottawa, Ontario, Canada",Ottawa
KILOTTAW26,-88.845,41.352,US,United States,USIL0906:1:US,"Ottawa, Illinois, United States",Ottawa
KKSOTTAW49,-95.268,38.615,US,United States,USKS0448:1:US,"Ottawa, Kansas, United States",Ottawa
KOHOTTAW2,-84.047,41.019,US,United States,USOH0739:1:US,"Ottawa, Ohio, United States",Ottawa
IOUAGADO4,-1.53,12.363,BF,Burkina Faso,BFXX0001:1:BF,"Ouagadougou, Kadiogo, Burkina Faso",Ouagadougou
IOULU60,25.472,65.012,FI,Finland,FIXX0013:1:FI,"Oulu, Northern Ostrobothnia, Finland",Oulu
IKEMPE18,25.417,64.933,FI,Finland,FIXX0116:1:FI,"Oulunsalo, Oulu, Northern Ostrobothnia, Finland",Oulu
IOURENSE10,-7.867,42.344,ES,Spain,ESXX0223:1:ES,"Ourense, Ourense, Spain",Ourense
KKSOVERL300,-94.685,38.974,US,United States,USKS0450:1:US,"Overland Park, Kansas, United States",Overland Park
KKSOVERL218,-94.688,38.887,US,United States,USKS0638:1:US,"South Overland Park, Overland Park, Kansas, United States",Overland Park
KKSOVERL300,-94.687,38.966,US,United States,USKS0450:1:US,"North Overland Park, Overland Park, Kansas, United States",Overland Park
IOVIED56,-5.845,43.361,ES,Spain,ESXX0190:1:ES,"Oviedo, Asturias, Spain",Oviedo
KFLOVIED48,-81.208,28.67,US,United States,USFL0378:1:US,"Oviedo, Florida, United States",Oviedo
IPOLO3,-71.402,17.802,DO,Dominican Republic,DOXX4214:1:DO,"Oviedo, Pedernales, Dominican Republic",Oviedo
KKYOWENS63,-87.113,37.774,US,United States,USKY1212:1:US,"Owensboro, Kentucky, United States",Owensboro
KKYOWENS63,-87.1,37.771,US,United States,USKY1212:1:US,"Old Owensboro, Owensboro, Kentucky, United States",Owensboro
IOXFOR92,-1.258,51.752,GB,United Kingdom,GBXX0106:1:GB,"Oxford, Oxfordshire, England, United Kingdom",Oxford
KMSOXFOR56,-89.519,34.366,US,United States,USMS0275:1:US,"Oxford, Mississippi, United States",Oxford
KOHOXFOR43,-84.742,39.51,US,United States,USOH0744:1:US,"Oxford, Ohio, United States",Oxford
KALOXFOR14,-85.834,33.615,US,United States,USAL0600:1:US,"Oxford, Alabama, United States",Oxford
KNCOXFOR23,-78.591,36.311,US,United States,USNC0510:1:US,"Oxford, North Carolina, United States",Oxford
KMAOXFOR40,-71.859,42.134,US,United States,USMA0322:1:US,"Oxford, Massachusetts, United States",Oxford
KMIOXFOR4,-83.265,42.825,US,United States,USMI0648:1:US,"Oxford, Michigan, United States",Oxford
KPAOXFOR22,-75.979,39.785,US,United States,USPA1242:1:US,"Oxford, Pennsylvania, United States",Oxford
KGAOXFOR8,-83.867,33.619,US,United States,USGA0430:1:US,"Oxford, Georgia, United States",Oxford
KCAOXNAR61,-119.18,34.198,US,United States,USCA0819:1:US,"Oxnard, California, United States",Oxnard
KCAOXNAR60,-119.242,34.191,US,United States,USCA9236:1:US,"Oxnard Shores, Oxnard, California, United States",Oxnard
KCAOXNAR100,-119.14,34.165,US,United States,USCA0886:1:US,"Oxnard Pacific, Oxnard, California, United States",Oxnard
KCAOXNAR60,-119.238,34.195,US,United States,USCA9236:1:US,"Oxnard Dunes, Oxnard, California, United States",Oxnard
KCAOXNAR79,-119.228,34.163,US,United States,USCA9236:1:US,"Oxnard Beach, Oxnard, California, United States",Oxnard
KCAOXNAR113,-119.179,34.192,US,United States,USCA0819:1:US,"Downtown Oxnard, Oxnard, California, United States",Oxnard
KCAPACIF168,-121.922,36.616,US,United States,USCA0820:1:US,"Pacific Grove, California, United States",Pacific Grove
KCAPACIF223,-121.93,36.62,US,United States,USCA0820:1:US,"Pacific Grove Acres, Pacific Grove, California, United States",Pacific Grove
KCAPACIF262,-121.909,36.621,US,United States,USCA0820:1:US,"Pacific Grove Retreat, Pacific Grove, California, United States",Pacific Grove
KCAPACIF27,-121.92,36.623,US,United States,USCA0820:1:US,"Downtown Pacific Grove, Pacific Grove, California, United States",Pacific Grove
IPADAN4,100.363,-0.925,ID,Indonesia,IDSB0336:1:ID,"Padang, West Sumatra, Indonesia",Padang
IPADAN4,100.358,-0.938,ID,Indonesia,IDSB0194:1:ID,"Padang Pasir, 25112, Padang Barat, Padang, West Sumatra, Indonesia",Padang
INORDRHE406,8.753,51.718,DE,Germany,DEXX0218:1:DE,"Paderborn, North Rhine-Westphalia, Germany",Paderborn
IPAGOP4,-170.695,-14.302,AS,American Samoa,USAS0001:1:US,"Pago Pago, Eastern, American Samoa",Pago Pago
IPALAVAS11,3.932,43.528,FR,France,FRXX6477:1:FR,"Palavas-les-Flots, Hérault, France",Palavas-les-Flots
IBANYU33,104.757,-2.989,ID,Indonesia,IDXX0036:1:ID,"Palembang, South Sumatra, Indonesia",Palembang
ISICILIA88,13.352,38.111,IT,Italy,ITSI1315:1:IT,"Palermo, Palermo, Italy",Palermo
IRIVER52,-75.435,2.89,CO,Colombia,COXX0304:1:CO,"Palermo, Huila, Colombia",Palermo
KCAPALER5,-121.538,39.435,US,United States,USCA0826:1:US,"Palermo, California, United States",Palermo
KNDSTANL7,-102.229,48.34,US,United States,USND0273:1:US,"Palermo, North Dakota, United States",Palermo
KMESOUTH120,-69.473,44.408,US,United States,USME0307:1:US,"Palermo, Maine, United States",Palermo
KFLPALMB340,-80.637,27.995,US,United States,USFL0384:1:US,"Palm Bay, Florida, United States",Palm Bay
KFLPALMB272,-80.036,26.706,US,United States,USFL0385:1:US,"Palm Beach, Florida, United States",Palm Beach
KCAPALMS168,-116.54,33.825,US,United States,USCA0828:1:US,"Palm Springs, California, United States",Palm Springs
KFLLAKEW75,-80.096,26.636,US,United States,USFL0694:1:US,"Palm Springs, Florida, United States",Palm Springs
KCAPALMS154,-116.511,33.854,US,United States,USCA0828:1:US,"Palm Springs Country Club, Palm Springs, California, United States",Palm Springs
KCAPALMS118,-116.546,33.817,US,United States,USCA0828:1:US,"Downtown Palm Springs, Palm Springs, California, United States",Palm Springs
KFLPALME121,-82.572,27.521,US,United States,USFL0390:1:US,"Palmetto, Florida, United States",Palmetto
KGAPALME10,-84.67,33.518,US,United States,USGA0431:1:US,"Palmetto, Georgia, United States",Palmetto
KLAPALME2,-91.909,30.717,US,United States,USLA0358:1:US,"Palmetto, Louisiana, United States",Palmetto
KCAPALOA151,-122.16,37.444,US,United States,USCA0830:1:US,"Palo Alto, California, United States",Palo Alto
IELLLA1,-101.964,21.918,MX,Mexico,MXAS0126:1:MX,"Palo Alto, Aguascalientes, Mexico",Palo Alto
KCAPALOA204,-122.124,37.406,US,United States,USCA0637:1:US,"Palo Alto Orchards, Palo Alto, California, United States",Palo Alto
IPAMPL42,-1.644,42.818,ES,Spain,ESXX0816:1:ES,"Pamplona, Navarre, Spain",Pamplona
IPAMPL6,-72.648,7.376,CO,Colombia,COXX0308:1:CO,"Pamplona, Norte de Santander, Colombia",Pamplona
ICAMAL1,123.083,13.592,PH,Philippines,PHXX9908:1:PH,"Pamplona, Camarines Sur, Philippines",Pamplona
IMANJUYO2,123.119,9.472,PH,Philippines,PHXX0911:1:PH,"Pamplona, Negros Oriental, Philippines",Pamplona
ILALLO2,121.341,18.464,PH,Philippines,PHXX7625:1:PH,"Pamplona, Cagayan, Philippines",Pamplona
